id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres
92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary
93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family"
94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family"
97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy"
99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation"
100,1999-06-16,Tarzan,145000000.0,171091819.0,448191819.0,tt1705952,Tarzan,Tarzan,2013,94.0,"Adventure,Animation,Drama"
1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy"
2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation"
3,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0,tt4466894,Sahara,Sahara,2017,86.0,"Adventure,Animation,Comedy"
3,2005-04-08,Sahara,145000000.0,68671925.0,121671925.0,tt5246762,Sahara,Sahara,2015,,Drama
4,2016-07-15,Ghostbusters,144000000.0,128350574.0,229008658.0,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy"
36,1984-06-08,Ghostbusters,30000000.0,242212467.0,295212467.0,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy"
10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi"
11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation"
13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi"
16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama"
17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,tt3691740,The BFG,The BFG,2016,117.0,"Adventure,Family,Fantasy"
18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy"
21,2005-07-29,Stealth,138000000.0,32116746.0,76416746.0,tt2352432,Stealth,Stealth,2012,51.0,"Action,Comedy"
26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation"
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,tt1663202,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography"
27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,tt3300078,The Revenant,The Revenant,2012,80.0,Horror
29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy"
31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy"
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy"
33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy"
35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy"
36,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,tt3327426,War of the Worlds,War of the Worlds,2013,50.0,Sci-Fi
36,2005-06-29,War of the Worlds,132000000.0,234280354.0,606836535.0,tt3825220,War of the Worlds,War of the Worlds,2014,7.0,Thriller
37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy"
38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi"
41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy"
43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2089701,Home,Home,2011,7.0,"Documentary,Drama,Family"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2393825,Home,Home,2013,112.0,Drama
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2597242,At the Devil's Door,Home,2014,91.0,Horror
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2650038,Home,Home,2012,3.0,"Biography,Documentary"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt2821866,Home,Home,2013,92.0,Drama
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4047846,Home,Home,2016,103.0,Drama
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4094360,Home,Home,2014,47.0,Documentary
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt4352542,Home,Home,2014,72.0,"Biography,Documentary"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5121236,Home,Home,2015,15.0,Documentary
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5327560,Home,Home,2014,5.0,"Documentary,Family"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt5884960,Home,Home,2015,58.0,Documentary
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt7143650,Home,Home,2017,35.0,"Documentary,Family"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt7281238,Home,Home,2016,35.0,"Animation,Documentary"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt8883462,Home,Home,2017,,"Drama,Family"
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt9281490,Home,Home,2018,50.0,Documentary
44,2015-03-27,Home,130000000.0,177397510.0,385997896.0,tt9701552,Home,Home,2012,,"Action,History,War"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2089701,Home,Home,2011,7.0,"Documentary,Drama,Family"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2393825,Home,Home,2013,112.0,Drama
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2597242,At the Devil's Door,Home,2014,91.0,Horror
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2650038,Home,Home,2012,3.0,"Biography,Documentary"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt2821866,Home,Home,2013,92.0,Drama
56,2009-06-05,Home,12000000.0,0.0,0.0,tt4047846,Home,Home,2016,103.0,Drama
56,2009-06-05,Home,12000000.0,0.0,0.0,tt4094360,Home,Home,2014,47.0,Documentary
56,2009-06-05,Home,12000000.0,0.0,0.0,tt4352542,Home,Home,2014,72.0,"Biography,Documentary"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt5121236,Home,Home,2015,15.0,Documentary
56,2009-06-05,Home,12000000.0,0.0,0.0,tt5327560,Home,Home,2014,5.0,"Documentary,Family"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt5884960,Home,Home,2015,58.0,Documentary
56,2009-06-05,Home,12000000.0,0.0,0.0,tt7143650,Home,Home,2017,35.0,"Documentary,Family"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt7281238,Home,Home,2016,35.0,"Animation,Documentary"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt8883462,Home,Home,2017,,"Drama,Family"
56,2009-06-05,Home,12000000.0,0.0,0.0,tt9281490,Home,Home,2018,50.0,Documentary
56,2009-06-05,Home,12000000.0,0.0,0.0,tt9701552,Home,Home,2012,,"Action,History,War"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2089701,Home,Home,2011,7.0,"Documentary,Drama,Family"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2393825,Home,Home,2013,112.0,Drama
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2597242,At the Devil's Door,Home,2014,91.0,Horror
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2650038,Home,Home,2012,3.0,"Biography,Documentary"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt2821866,Home,Home,2013,92.0,Drama
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt4047846,Home,Home,2016,103.0,Drama
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt4094360,Home,Home,2014,47.0,Documentary
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt4352542,Home,Home,2014,72.0,"Biography,Documentary"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt5121236,Home,Home,2015,15.0,Documentary
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt5327560,Home,Home,2014,5.0,"Documentary,Family"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt5884960,Home,Home,2015,58.0,Documentary
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt7143650,Home,Home,2017,35.0,"Documentary,Family"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt7281238,Home,Home,2016,35.0,"Animation,Documentary"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt8883462,Home,Home,2017,,"Drama,Family"
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt9281490,Home,Home,2018,50.0,Documentary
60,2009-04-23,Home,500000.0,15433.0,44793168.0,tt9701552,Home,Home,2012,,"Action,History,War"
45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy"
46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation"
47,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0,tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy"
49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,tt2357291,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy"
50,2010-07-23,Salt,130000000.0,118311368.0,290650494.0,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller"
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,tt1091821,Noah,Noah,2012,,Animation
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,tt1959490,Noah,Noah,2014,138.0,"Action,Adventure,Drama"
51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,tt2109176,Noah,Noah,2011,105.0,"Drama,Thriller"
52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation"
53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,tt1815862,After Earth,After Earth,2013,100.0,"Action,Adventure,Drama"
55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy"
56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000.0,160791800.0,519258283.0,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019,104.0,"Action,Adventure,Animation"
58,2000-05-19,Dinosaur,127500000.0,137748063.0,356148063.0,tt1843902,Dinosaur,Dinosaur,2011,77.0,Animation
58,2000-05-19,Dinosaur,127500000.0,137748063.0,356148063.0,tt9001554,Dinosaur,Dinosaur,2018,5.0,"Animation,Documentary,Family"
59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family"
59,2017-03-03,Logan,127000000.0,226277068.0,615461394.0,tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi"
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98.0,"Adventure,Comedy,Family"
62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi"
67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,tt1596343,Fast Five,Fast Five,2011,130.0,"Action,Crime,Thriller"
68,2014-08-08,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,485004754.0,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"Action,Adventure,Comedy"
33,1990-03-30,Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"Action,Adventure,Comedy"
69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime"
71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,tt3874544,The Boss Baby,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy"
72,2010-04-01,Clash of the Titans,125000000.0,163214888.0,493214888.0,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy"
51,1981-06-12,Clash of the Titans,15000000.0,30000000.0,44400000.0,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy"
73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,tt1679335,Trolls,Trolls,2016,92.0,"Adventure,Animation,Comedy"
75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi"
76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller"
78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller"
79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery"
79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,tt5847226,Total Recall,Total Recall,2010,,Action
80,1990-06-01,Total Recall,65000000.0,119394839.0,261400000.0,tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery"
80,1990-06-01,Total Recall,65000000.0,119394839.0,261400000.0,tt5847226,Total Recall,Total Recall,2010,,Action
81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,tt3095734,Monster Trucks,Monster Trucks,2016,104.0,"Action,Adventure,Comedy"
86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"Action,Thriller"
88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy"
90,2018-04-13,Rampage,120000000.0,101028233.0,428056280.0,tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi"
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi"
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,tt1783264,Elysium,Elysium,2010,,Drama
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi"
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,tt1876409,Oblivion,Oblivion,2011,116.0,Thriller
94,2017-03-24,Power Rangers,120000000.0,85364450.0,142531552.0,tt3717490,Power Rangers,Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi"
96,2014-02-12,RoboCop,120000000.0,58607007.0,242981799.0,tt1234721,RoboCop,RoboCop,2014,117.0,"Action,Crime,Sci-Fi"
55,1987-07-17,RoboCop,13000000.0,53424681.0,53424681.0,tt1234721,RoboCop,RoboCop,2014,117.0,"Action,Crime,Sci-Fi"
98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama"
85,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama"
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,tt1737256,The Island,The Island,2011,95.0,"Drama,Romance"
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,tt2611006,The Island,The Island,2012,49.0,"Documentary,News"
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,tt6335394,The Island,The Island,2017,60.0,"Documentary,Drama"
100,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,tt9125432,The Island,The Island,2018,94.0,"Action,Thriller"
35,1980-06-13,The Island,22000000.0,15716828.0,15716828.0,tt1737256,The Island,The Island,2011,95.0,"Drama,Romance"
35,1980-06-13,The Island,22000000.0,15716828.0,15716828.0,tt2611006,The Island,The Island,2012,49.0,"Documentary,News"
35,1980-06-13,The Island,22000000.0,15716828.0,15716828.0,tt6335394,The Island,The Island,2017,60.0,"Documentary,Drama"
35,1980-06-13,The Island,22000000.0,15716828.0,15716828.0,tt9125432,The Island,The Island,2018,94.0,"Action,Thriller"
2,2010-06-23,Knight and Day,117000000.0,76423035.0,258751370.0,tt1013743,Knight and Day,Knight and Day,2010,109.0,"Action,Adventure,Comedy"
3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,tt1270797,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller"
3,2018-10-05,Venom,116000000.0,213511408.0,853628605.0,tt1931601,Venom,Venom,2011,92.0,Thriller
14,2005-09-16,Venom,25000000.0,881745.0,881745.0,tt1270797,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller"
14,2005-09-16,Venom,25000000.0,881745.0,881745.0,tt1931601,Venom,Venom,2011,92.0,Thriller
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi"
13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,tt1320261,Gulliver's Travels,Gulliver's Travels,2010,85.0,"Adventure,Comedy,Family"
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,tt3411444,Ferdinand,Ferdinand,2017,108.0,"Adventure,Animation,Comedy"
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy"
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller"
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama"
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy"
25,2000-06-28,The Patriot,110000000.0,113330342.0,215300000.0,tt7155152,The Patriot,The Patriot,2017,72.0,Documentary
26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014,102.0,"Action,Fantasy,War"
28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,tt1355644,Passengers,Passengers,2016,116.0,"Drama,Romance,Sci-Fi"
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime"
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,tt0433035,Real Steel,Real Steel,2011,127.0,"Action,Drama,Family"
32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,tt0429493,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller"
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy"
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,tt1731141,Ender's Game,Ender's Game,2013,114.0,"Action,Adventure,Fantasy"
40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,tt1219827,Ghost in the Shell,Ghost in the Shell,2017,107.0,"Action,Drama,Sci-Fi"
42,2019-06-14,Men in Black: International,110000000.0,3100000.0,3100000.0,tt2283336,Men in Black: International,Men in Black: International,2019,115.0,"Action,Adventure,Comedy"
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,tt2006051,Ali,Ali,2012,88.0,Drama
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,tt7425522,Ali,Ali,2019,130.0,"Adventure,Sport"
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,tt9861522,Ali,Ali,2019,110.0,Drama
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,tt3659388,The Martian,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi"
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,tt3640424,Allied,Allied,2016,124.0,"Action,Drama,Romance"
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy"
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017,141.0,"Action,Adventure,Comedy"
56,2000-05-05,Gladiator,103000000.0,187683805.0,457683805.0,tt3768506,Gladiator,Gladiator,2014,9.0,"Documentary,Thriller"
56,2000-05-05,Gladiator,103000000.0,187683805.0,457683805.0,tt8297174,Gladiator,Gladiator,2016,52.0,Documentary
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy"
62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi"
63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,tt1371111,Cloud Atlas,Cloud Atlas,2012,172.0,"Action,Drama,Mystery"
69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,tt1853728,Django Unchained,Django Unchained,2012,165.0,"Drama,Western"
