tmdb_id,tconst,primary_title,original_title,movie,runtime_minutes,genres,genre_ids,averagerating,numvotes,release_date_x,release_date_y,vote_average,vote_count,popularity,domestic_gross,production_budget,worldwide_gross
38757,tt0398286,Tangled,Tangled,Tangled,100.0,"Adventure,Animation,Comedy","[16, 10751]",7.8,366366,2010-11-24,2010-11-24,7.5,6407,21.511,200821936,260000000,586477240
49529,tt0401729,John Carter,John Carter,John Carter,132.0,"Action,Adventure,Sci-Fi","[28, 12, 878]",6.6,241792,2012-03-09,2012-03-09,6.1,3338,18.549,73058679,275000000,282778100
38778,tt0427152,Dinner for Schmucks,Dinner for Schmucks,Dinner for Schmucks,114.0,Comedy,[35],5.9,91546,2010-07-30,2010-07-30,5.6,920,6.632000000000001,73026337,69000000,86796502
34544,tt0429493,The A-Team,The A-Team,The A-Team,117.0,"Action,Adventure,Thriller","[53, 28, 12, 35, 80]",6.8,235256,2010-06-11,2010-06-11,6.3,2703,17.097,77222099,110000000,177241171
77883,tt0431021,The Possession,The Possession,The Possession,92.0,"Horror,Mystery,Thriller","[27, 53]",5.9,53649,2012-08-31,2012-08-31,5.9,918,8.978,49130588,14000000,82925064
39254,tt0433035,Real Steel,Real Steel,Real Steel,127.0,"Action,Drama,Family","[28, 878, 18]",7.1,283534,2011-10-07,2011-10-06,6.8,4566,14.811,85463309,110000000,263880341
227156,tt0435651,The Giver,The Giver,The Giver,97.0,"Drama,Romance,Sci-Fi","[18, 878]",6.5,104999,2014-08-15,2014-08-11,6.5,3075,8.687000000000001,45090374,25000000,66540205
10193,tt0435761,Toy Story 3,Toy Story 3,Toy Story 3,103.0,"Adventure,Animation,Comedy","[16, 10751, 35]",8.3,682218,2010-06-18,2010-06-17,7.7,8340,24.445,415004880,200000000,1068879522
72976,tt0443272,Lincoln,Lincoln,Lincoln,150.0,"Biography,Drama,History","[36, 18]",7.4,228701,2012-11-09,2012-11-16,6.8,2261,12.693,182207973,65000000,273346281
283350,tt0443465,Before We Go,Before We Go,Before We Go,95.0,"Comedy,Drama,Romance","[18, 10749, 35]",6.8,45181,2015-09-04,2015-05-21,6.5,985,8.232999999999999,37151,3000000,483938
283350,tt4453750,Before We Go,Before We Go,Before We Go,84.0,"Documentary,Drama,News","[18, 10749, 35]",7.0,22,2015-09-04,2015-05-21,6.5,985,8.232999999999999,37151,3000000,483938
417859,tt0448694,Puss in Boots,Puss in Boots,Puss in Boots,90.0,"Action,Adventure,Animation","[28, 12, 16, 10751, 14, 35]",6.6,133355,2011-10-28,2011-10-28,6.3,1422,9.078,149260504,130000000,554987477
241224,tt0451279,Wonder Woman,Wonder Woman,Wonder Woman,141.0,"Action,Adventure,Fantasy","[28, 14]",7.5,487527,2017-06-02,2013-09-29,5.9,34,2.841,412563408,150000000,821133378
241224,tt4028068,Wonder Woman,Wonder Woman,Wonder Woman,60.0,Sci-Fi,"[28, 14]",4.2,20,2017-06-02,2013-09-29,5.9,34,2.841,412563408,150000000,821133378
241224,tt4283448,Wonder Woman,Wonder Woman,Wonder Woman,75.0,"Documentary,Drama,Sport","[28, 14]",6.9,13,2017-06-02,2013-09-29,5.9,34,2.841,412563408,150000000,821133378
109410,tt0453562,42,42,42,128.0,"Biography,Drama,Sport",[18],7.5,77703,2013-04-12,2013-04-12,7.0,1028,11.28,95020213,31000000,97470701
87827,tt0454876,Life of Pi,Life of Pi,Life of Pi,127.0,"Adventure,Drama,Fantasy","[12, 18, 28]",7.9,535836,2012-11-21,2012-11-21,7.3,8723,15.0,124987022,120000000,620912003
29427,tt0455407,The Crazies,The Crazies,The Crazies,101.0,"Horror,Thriller","[9648, 27, 28]",6.5,104465,2010-02-26,2010-02-26,6.2,1036,12.245999999999999,39123589,19000000,56445534
156022,tt0455944,The Equalizer,The Equalizer,The Equalizer,132.0,"Action,Crime,Thriller","[53, 28, 80]",7.2,302302,2014-09-26,2014-09-26,7.2,4989,28.941999999999997,101530738,55000000,192903624
1771,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,Captain America: The First Avenger,124.0,"Action,Adventure,Sci-Fi","[28, 12, 878]",6.9,668137,2011-07-22,2011-07-22,6.9,12810,25.808000000000003,176654505,140000000,370569776
189,tt0458481,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,102.0,"Crime,Thriller","[80, 53]",6.5,140666,2014-08-22,2014-08-22,6.3,2210,20.896,13757804,65000000,40650842
280381,tt0464054,House at the End of the Drive,House at the End of the Drive,House at the End of the Drive,91.0,"Horror,Thriller","[53, 27]",6.5,331,2014-12-31,2014-01-11,8.0,1,1.4,0,1400000,0
43593,tt0464154,Piranha 3D,Piranha 3D,Piranha 3D,88.0,"Comedy,Horror","[35, 27]",5.4,81327,2010-08-20,2010-08-20,5.3,1029,11.302,25003155,24000000,83660160
44754,tt0466893,Margaret,Margaret,Margaret,150.0,Drama,[18],6.5,14708,2011-09-30,2011-09-30,6.3,138,8.747,47185,14000000,623292
264660,tt0470752,Ex Machina,Ex Machina,Ex Machina,108.0,"Drama,Mystery,Sci-Fi","[18, 878]",7.7,424542,2015-04-10,2015-04-10,7.6,8026,18.485,25440971,13000000,38358392
59108,tt0471042,Tower Heist,Tower Heist,Tower Heist,104.0,"Action,Comedy,Crime","[28, 35]",6.2,125102,2011-11-04,2011-11-04,6.0,1592,12.213,78046570,85000000,150422946
41513,tt0472181,The Smurfs,The Smurfs,The Smurfs,103.0,"Adventure,Animation,Comedy","[16, 10751, 12, 35, 14]",5.5,77577,2011-07-29,2011-07-29,5.6,2112,16.533,142614158,110000000,563749323
27582,tt0472399,The Mechanic,The Mechanic,The Mechanic,93.0,"Action,Crime,Thriller","[28, 53, 80]",6.6,141254,2011-01-28,2011-01-28,6.3,1676,14.387,29121498,42500000,76347393
270487,tt0475290,"Hail, Caesar!","Hail, Caesar!","Hail, Caesar!",106.0,"Comedy,Drama,Music","[35, 18, 9648]",6.3,111422,2016-02-05,2016-02-05,5.9,2328,12.312000000000001,30080225,22000000,64160680
44048,tt0477080,Unstoppable,Unstoppable,Unstoppable,98.0,"Action,Thriller","[28, 53]",6.8,173019,2010-11-12,2010-11-12,6.4,1913,14.01,81562942,95000000,165720921
44048,tt3070502,Unstoppable,Unstoppable,Unstoppable,65.0,Documentary,"[28, 53]",4.3,551,2010-11-12,2010-11-12,6.4,1913,14.01,81562942,95000000,165720921
44048,tt9906218,Unstoppable,Unstoppable,Unstoppable,84.0,Documentary,"[28, 53]",8.1,8,2010-11-12,2010-11-12,6.4,1913,14.01,81562942,95000000,165720921
8967,tt0478304,The Tree of Life,The Tree of Life,The Tree of Life,139.0,"Drama,Fantasy","[18, 14]",6.8,156266,2011-05-27,2011-05-27,6.6,1730,11.569,13305665,35000000,61721826
102899,tt0478970,Ant-Man,Ant-Man,Ant-Man,117.0,"Action,Adventure,Comedy","[878, 28, 12]",7.3,501213,2015-07-17,2015-07-17,7.1,11949,32.715,180202163,130000000,518858449
23047,tt0479997,Season of the Witch,Season of the Witch,Season of the Witch,95.0,"Action,Adventure,Fantasy","[12, 14, 28]",5.4,85777,2011-01-07,2011-01-07,5.3,1352,12.535,24827228,40000000,91126600
34813,tt0480255,The Losers,The Losers,The Losers,97.0,"Action,Adventure,Crime","[28, 12, 80, 9648, 53]",6.4,83876,2010-04-23,2010-04-23,6.2,844,10.202,23591432,25000000,29863840
34813,tt3746918,The Losers,The Losers,The Losers,112.0,Drama,"[28, 12, 80, 9648, 53]",1.7,70,2010-04-23,2010-04-23,6.2,844,10.202,23591432,25000000,29863840
48988,tt0480687,Hall Pass,Hall Pass,Hall Pass,105.0,"Comedy,Romance","[35, 10749]",5.9,113775,2011-02-25,2011-02-25,5.5,1009,9.984,45060734,68000000,87173475
49519,tt0481499,The Croods,The Croods,The Croods,98.0,"Action,Adventure,Animation","[28, 12, 16, 35, 10751, 14]",7.2,176699,2013-03-22,2013-03-22,6.8,3873,16.29,187168425,135000000,573068425
44594,tt0482461,Barry Munday,Barry Munday,Barry Munday,95.0,"Comedy,Drama,Romance","[35, 18, 10749]",5.9,3846,2010-10-01,2010-03-13,6.0,37,5.141,0,3000000,0
72431,tt0485985,Red Tails,Red Tails,Red Tails,125.0,"Action,Adventure,Drama","[18, 28, 12, 36, 10752]",5.9,31815,2012-01-20,2012-01-11,6.0,256,10.247,49876377,58000000,50365498
68730,tt0490215,Silence,Silence,Silence,161.0,"Adventure,Drama,History","[18, 36]",7.2,85242,2016-12-23,2016-12-23,7.1,1560,10.617,7100177,46500000,23726626
68730,tt2275949,Silence,Silence,Silence,87.0,Drama,"[18, 36]",6.7,174,2016-12-23,2016-12-23,7.1,1560,10.617,7100177,46500000,23726626
68730,tt3425108,Silence,Silence,Silence,120.0,"Drama,Thriller","[18, 36]",4.6,170,2016-12-23,2016-12-23,7.1,1560,10.617,7100177,46500000,23726626
49022,tt0491152,Something Borrowed,Something Borrowed,Something Borrowed,112.0,"Comedy,Drama,Romance","[35, 18, 10749]",5.9,54314,2011-05-06,2011-05-05,6.1,591,7.567,39046489,35000000,65084116
257785,tt0491203,Tulip Fever,Tulip Fever,Tulip Fever,105.0,"Drama,History,Romance","[18, 10749]",6.2,15037,2017-09-01,2017-08-25,6.4,307,9.89,2455635,25000000,6792768
35169,tt0492389,Furry Vengeance,Furry Vengeance,Furry Vengeance,92.0,"Comedy,Family","[35, 10751]",3.8,14700,2010-04-30,2010-04-02,4.6,283,9.45,17630465,35000000,39340177
38843,tt0493949,Ramona and Beezus,Ramona and Beezus,Ramona and Beezus,103.0,"Adventure,Comedy,Family","[35, 10751]",6.6,16086,2010-07-23,2010-07-23,6.3,460,7.442,26167002,15000000,27469621
14564,tt0498381,Rings,Rings,Rings,102.0,"Drama,Horror,Mystery",[27],4.5,34151,2017-02-03,2017-02-03,4.9,1785,13.53,27793018,25000000,82917283
72358,tt0763831,A Thousand Words,A Thousand Words,A Thousand Words,91.0,"Comedy,Drama","[18, 35]",5.9,36387,2012-03-09,2012-03-08,6.1,685,8.017000000000001,18450127,40000000,20790486
63492,tt0770703,What's Your Number?,What's Your Number?,What's Your Number?,106.0,"Comedy,Romance","[35, 10749]",6.1,67922,2011-09-30,2011-09-30,6.4,1271,10.390999999999998,14011084,20000000,30163785
89708,tt0770802,Samsara,Samsara,Samsara,102.0,"Documentary,Music","[18, 99]",8.5,29725,2012-08-24,2012-08-22,8.2,276,6.015,2672413,4000000,5966671
49521,tt0770828,Man of Steel,Man of Steel,Man of Steel,143.0,"Action,Adventure,Sci-Fi","[28, 12, 14, 878]",7.1,647288,2013-06-14,2013-06-14,6.5,9758,27.666999999999998,291045518,225000000,667999518
64690,tt0780504,Drive,Drive,Drive,100.0,"Crime,Drama","[18, 28, 53, 80]",7.8,521495,2011-09-16,2011-09-16,7.5,6737,15.875,35060689,15000000,81357930
64690,tt1709105,Drive,Drive,Drive,55.0,Documentary,"[18, 28, 53, 80]",6.3,20,2011-09-16,2011-09-16,7.5,6737,15.875,35060689,15000000,81357930
7978,tt0780653,The Wolfman,The Wolfman,The Wolfman,103.0,"Drama,Fantasy,Horror",[27],5.8,97873,2010-02-12,2010-02-12,5.7,1009,14.03,62189884,150000000,142634358
170687,tt0787474,The Boxtrolls,The Boxtrolls,The Boxtrolls,96.0,"Adventure,Animation,Comedy","[16, 35, 10751, 14]",6.8,50763,2014-09-26,2014-09-26,6.7,1016,11.219000000000001,50837305,60000000,111946251
353326,tt0787524,The Man Who Knew Infinity,The Man Who Knew Infinity,The Man Who Knew Infinity,108.0,"Biography,Drama",[18],7.2,43575,2016-04-29,2016-04-29,7.2,699,8.76,3877922,10000000,12382122
124459,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,100.0,"Adventure,Comedy,Fantasy",[35],5.9,67549,2013-03-15,2013-03-15,5.4,920,9.362,22537881,32000000,27392609
152532,tt0790636,Dallas Buyers Club,Dallas Buyers Club,Dallas Buyers Club,117.0,"Biography,Drama","[18, 36]",8.0,402462,2013-11-01,2013-11-22,7.9,4961,12.389000000000001,27298285,5000000,60611845
75780,tt0790724,Jack Reacher,Jack Reacher,Jack Reacher,130.0,"Action,Crime,Thriller","[80, 18, 53, 28]",7.0,284547,2012-12-21,2012-12-21,6.4,4155,18.312,80070736,60000000,217370736
49524,tt0790736,R.I.P.D.,R.I.P.D.,R.I.P.D.,96.0,"Action,Adventure,Comedy","[14, 28, 35, 80]",5.6,109078,2013-07-19,2013-07-19,5.6,2047,21.377,33618855,130000000,79076678
18823,tt0800320,Clash of the Titans,Clash of the Titans,Clash of the Titans,106.0,"Action,Adventure,Fantasy","[12, 14, 28]",5.8,256176,2010-04-01,2010-04-02,5.7,3714,15.574000000000002,163214888,125000000,493214888
10195,tt0800369,Thor,Thor,Thor,115.0,"Action,Adventure,Fantasy","[12, 14, 28]",7.0,683264,2011-05-06,2011-05-06,6.7,12764,38.068000000000005,181030624,150000000,449326618
68735,tt0803096,Warcraft,Warcraft,Warcraft,123.0,"Action,Adventure,Fantasy","[28, 12, 14]",6.9,225557,2016-06-10,2016-06-10,6.3,4071,21.464000000000002,47225655,160000000,425522281
43923,tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,It's Kind of a Funny Story,101.0,"Comedy,Drama,Romance","[35, 18]",7.1,125583,2010-10-08,2010-10-08,7.0,1324,10.01,6363628,8000000,6632950
23023,tt0808510,Tooth Fairy,Tooth Fairy,Tooth Fairy,101.0,"Comedy,Family,Fantasy","[35, 10751, 14]",5.0,37939,2010-01-22,2010-01-22,5.3,1058,12.65,60022256,48000000,112610386
71880,tt0810913,Jack and Jill,Jack and Jill,Jack and Jill,91.0,Comedy,[35],3.3,71361,2011-11-11,2011-11-11,4.1,1124,11.277000000000001,74158157,79000000,150519217
50725,tt0810922,Take Me Home Tonight,Take Me Home Tonight,Take Me Home Tonight,97.0,"Comedy,Drama,Romance","[35, 18, 10749]",6.3,48393,2011-03-04,2011-03-04,6.1,339,11.321,6928068,19000000,7576604
32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,118.0,"Adventure,Family,Fantasy","[12, 14, 10751]",5.9,165108,2010-02-12,2010-02-11,6.1,4229,26.691,88768303,95000000,223050874
34016,tt0815236,She's Out of My League,She's Out of My League,She's Out of My League,104.0,"Comedy,Romance","[35, 10749]",6.4,117245,2010-03-12,2010-03-12,6.1,970,7.775,32010860,20000000,48680977
203833,tt0816442,The Book Thief,The Book Thief,The Book Thief,131.0,"Drama,War",[18],7.6,119023,2013-11-08,2013-11-08,7.5,2788,9.033999999999999,21488481,19000000,76086711
37430,tt0816462,Conan the Barbarian,Conan the Barbarian,Conan the Barbarian,113.0,"Action,Adventure,Fantasy","[12, 14, 28]",5.2,90834,2011-08-19,2011-08-19,5.2,1024,17.046,21295021,90000000,63356133
157336,tt0816692,Interstellar,Interstellar,Interstellar,169.0,"Adventure,Drama,Sci-Fi","[12, 18, 878]",8.6,1299334,2014-11-05,2014-11-05,8.2,18597,28.44,188017894,165000000,666379375
72190,tt0816711,World War Z,World War Z,World War Z,116.0,"Action,Adventure,Horror","[28, 18, 27, 878, 53]",7.0,553751,2013-06-21,2013-06-21,6.7,9132,14.582,202359711,190000000,531514650
43949,tt0817177,Flipped,Flipped,Flipped,90.0,"Comedy,Drama,Romance","[10749, 18]",7.7,74937,2010-08-06,2010-08-06,7.4,859,9.781,1755212,14000000,4289993
43949,tt2388050,Flipped,Flipped,Flipped,90.0,"Drama,Thriller","[10749, 18]",6.0,440,2010-08-06,2010-08-06,7.4,859,9.781,1755212,14000000,4289993
32856,tt0817230,Valentine's Day,Valentine's Day,Valentine's Day,125.0,"Comedy,Romance","[35, 10749]",5.7,107171,2010-02-12,2010-02-11,5.8,1907,11.187000000000001,110485654,52000000,217569328
38321,tt0822847,Priest,Priest,Priest,87.0,"Action,Adventure,Fantasy","[14, 27]",5.7,108320,2011-05-13,2011-05-13,5.5,1157,15.318,29136626,60000000,84154026
49017,tt0829150,Dracula Untold,Dracula Untold,Dracula Untold,92.0,"Action,Drama,Fantasy","[27, 28, 18, 14, 10752]",6.3,164829,2014-10-10,2014-10-03,6.2,3719,29.043000000000003,55991880,70000000,220241723
124905,tt0831387,Godzilla,Godzilla,Godzilla,123.0,"Action,Adventure,Sci-Fi","[28, 18, 878]",6.4,350687,2014-05-16,2014-05-16,6.1,5053,24.982,200676069,160000000,529076069
76492,tt0837562,Hotel Transylvania,Hotel Transylvania,Hotel Transylvania,91.0,"Animation,Comedy,Family","[16, 35, 10751, 14]",7.1,204571,2012-09-28,2012-09-28,6.9,5013,15.318,148313048,85000000,378505812
23168,tt0840361,The Town,The Town,The Town,125.0,"Crime,Drama,Thriller","[80, 18, 53]",7.6,322524,2010-09-17,2010-09-17,7.1,2386,13.475999999999999,92186262,37000000,152566881
39781,tt0842926,The Kids Are All Right,The Kids Are All Right,The Kids Are All Right,106.0,"Comedy,Drama,Romance","[35, 18]",7.0,120656,2010-07-09,2010-07-09,6.6,854,8.426,20811365,4000000,36275469
24428,tt0848228,The Avengers,The Avengers,The Avengers,143.0,"Action,Adventure,Sci-Fi","[878, 28, 12]",8.1,1183655,2012-05-04,2012-05-04,7.6,19673,50.288999999999994,623279547,225000000,1517935897
116711,tt0848537,Epic,Epic,Epic,102.0,"Adventure,Animation,Family","[16, 12, 10751, 14]",6.7,95318,2013-05-24,2013-05-24,6.4,1670,13.995,107518682,100000000,262794441
335778,tt0850709,Risen,Risen,Risen,121.0,"Biography,Drama","[18, 36]",5.3,182,2016-02-19,2016-02-18,5.8,433,10.089,36880033,20000000,46255763
335778,tt3231054,Risen,Risen,Risen,107.0,"Action,Adventure,Drama","[18, 36]",6.3,22813,2016-02-19,2016-02-18,5.8,433,10.089,36880033,20000000,46255763
116613,tt0857190,The Sweeney,The Sweeney,The Sweeney,112.0,"Action,Crime,Drama","[28, 80]",6.1,18095,2013-03-01,2013-03-01,5.9,142,6.4,26345,4500000,8000366
82703,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,Mr. Peabody & Sherman,92.0,"Adventure,Animation,Comedy","[16, 12, 10751]",6.8,57277,2014-03-07,2014-03-07,6.6,1357,12.812999999999999,111506430,145000000,269806430
43931,tt0872230,My Soul to Take,My Soul to Take,My Soul to Take,107.0,"Horror,Mystery,Thriller","[18, 27, 9648, 53]",4.8,18381,2010-10-08,2010-10-08,5.4,247,9.808,14744435,25000000,16727470
48572,tt0873886,Red State,Red State,Red State,88.0,"Action,Crime,Horror","[27, 28, 53]",6.2,59266,2011-09-23,2011-09-23,6.1,472,7.816,1065429,4000000,1983596
40247,tt0878835,Please Give,Please Give,Please Give,87.0,"Comedy,Drama","[35, 18]",6.6,10652,2010-04-30,2010-01-22,6.3,81,5.945,4033574,3000000,4570178
38167,tt0879870,Eat Pray Love,Eat Pray Love,Eat Pray Love,133.0,"Drama,Romance",[18],5.8,77709,2010-08-13,2010-08-12,6.0,1208,9.991,80574010,60000000,206598789
48340,tt0881320,Sanctum,Sanctum,Sanctum,108.0,"Adventure,Drama,Thriller","[28, 53]",5.9,51318,2011-02-04,2011-02-04,5.9,515,7.457000000000001,23209310,30000000,108957098
295180,tt0882977,Snitch,Snitch,Snitch,112.0,"Action,Drama,Thriller",[],6.5,78142,2013-02-22,2011-01-01,1.0,1,0.6,42930462,15000000,57907734
295180,tt0882977,Snitch,Snitch,Snitch,112.0,"Action,Drama,Thriller",[],6.5,78142,2012-12-31,2011-01-01,1.0,1,0.6,0,850000,0
252838,tt0884732,The Wedding Ringer,The Wedding Ringer,The Wedding Ringer,101.0,Comedy,[35],6.7,66893,2015-01-16,2015-01-16,6.5,961,15.876,64460211,23000000,80171596
41210,tt0889573,The Switch,The Switch,The Switch,101.0,"Comedy,Drama,Romance","[35, 10749, 18]",6.1,90661,2010-08-20,2010-08-20,6.1,1008,7.745,27758465,19000000,49858465
37056,tt0892318,Letters to Juliet,Letters to Juliet,Letters to Juliet,105.0,"Adventure,Comedy,Drama","[35, 18, 10749]",6.6,86137,2010-05-14,2010-05-14,6.9,1706,9.394,53032453,30000000,82148538
10191,tt0892769,How to Train Your Dragon,How to Train Your Dragon,How to Train Your Dragon,98.0,"Action,Adventure,Animation","[14, 12, 16, 10751]",8.1,611299,2010-03-26,2010-03-26,7.7,7610,28.734,217581232,165000000,494870992
10192,tt0892791,Shrek Forever After,Shrek Forever After,Shrek Forever After,93.0,"Adventure,Animation,Comedy","[35, 12, 14, 16, 10751]",6.3,167532,2010-05-21,2010-05-16,6.1,3843,15.040999999999999,238736787,165000000,756244673
49051,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,169.0,"Adventure,Family,Fantasy","[12, 14, 28]",7.9,719629,2012-12-14,2012-12-14,7.2,12076,26.939,303003568,250000000,1017003568
60935,tt0905372,The Thing,The Thing,The Thing,103.0,"Horror,Mystery,Sci-Fi","[27, 878, 9648, 53]",6.2,111900,2011-10-14,2011-10-14,6.1,1404,12.349,16999934,38000000,27573078
258489,tt0918940,The Legend of Tarzan,The Legend of Tarzan,The Legend of Tarzan,110.0,"Action,Adventure,Drama","[28, 12]",6.3,150154,2016-07-01,2016-07-01,5.8,4102,14.797,126643061,180000000,348902025
53502,tt0923653,The Dead Undead,The Dead Undead,The Dead Undead,89.0,"Action,Horror,Sci-Fi","[27, 878, 28]",3.0,791,2010-12-31,2010-05-13,3.1,9,3.127,0,1100000,0
27585,tt0935075,Rabbit Hole,Rabbit Hole,Rabbit Hole,91.0,Drama,[18],7.0,45357,2010-12-17,2010-12-16,6.8,292,9.389,2229058,5000000,6205034
10196,tt0938283,The Last Airbender,The Last Airbender,The Last Airbender,103.0,"Action,Adventure,Family","[28, 12, 10751, 14]",4.1,137734,2010-07-01,2010-07-01,4.6,2143,16.595,131772187,150000000,319713881
168027,tt0938305,Freaky Deaky,Freaky Deaky,Freaky Deaky,90.0,"Comedy,Crime,Thriller",[35],6.1,6088,2011-12-31,2012-04-22,5.1,28,4.476,0,6000000,0
27576,tt0944835,Salt,Salt,Salt,100.0,"Action,Mystery,Thriller","[28, 9648, 53]",6.4,277204,2010-07-23,2010-07-23,6.3,3240,13.025,118311368,130000000,290650494
45612,tt0945513,Source Code,Source Code,Source Code,93.0,"Action,Drama,Sci-Fi","[53, 878, 9648]",7.5,452036,2011-04-01,2011-04-01,7.2,4529,13.495,54712227,32000000,140428499
44214,tt0947798,Black Swan,Black Swan,Black Swan,108.0,"Drama,Thriller","[18, 53]",8.0,648854,2010-12-03,2010-12-03,7.6,8374,13.745,106954678,13000000,331266710
22972,tt0947810,Green Zone,Green Zone,Green Zone,115.0,"Action,Drama,Thriller","[10752, 28, 12, 18, 53]",6.8,122132,2010-03-12,2010-03-11,6.4,1176,11.519,35497337,100000000,97523020
1930,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,The Amazing Spider-Man,136.0,"Action,Adventure,Sci-Fi","[28, 12, 14]",7.0,525632,2012-07-03,2012-07-04,6.5,10411,24.391,262030663,220000000,757890267
37414,tt0954947,The Killer Inside Me,The Killer Inside Me,The Killer Inside Me,109.0,"Crime,Drama,Horror","[80, 18, 53]",6.1,31727,2010-06-18,2010-04-27,5.9,304,7.087000000000001,217277,13000000,3617277
20662,tt0955308,Robin Hood,Robin Hood,Robin Hood,140.0,"Action,Adventure,Drama","[28, 12, 18]",6.6,239480,2010-05-14,2010-05-14,6.3,2569,15.444,105487148,210000000,322459006
20662,tt0955308,Robin Hood,Robin Hood,Robin Hood,140.0,"Action,Adventure,Drama","[28, 12, 18]",6.6,239480,2018-11-21,2010-05-14,6.3,2569,15.444,30824628,99000000,84747441
20662,tt2363363,Robin Hood,Robin Hood,Robin Hood,92.0,"Action,Drama","[28, 12, 18]",6.3,78,2010-05-14,2010-05-14,6.3,2569,15.444,105487148,210000000,322459006
20662,tt2363363,Robin Hood,Robin Hood,Robin Hood,92.0,"Action,Drama","[28, 12, 18]",6.3,78,2018-11-21,2010-05-14,6.3,2569,15.444,30824628,99000000,84747441
20662,tt4532826,Robin Hood,Robin Hood,Robin Hood,116.0,"Action,Adventure,Thriller","[28, 12, 18]",5.3,41588,2010-05-14,2010-05-14,6.3,2569,15.444,105487148,210000000,322459006
20662,tt4532826,Robin Hood,Robin Hood,Robin Hood,116.0,"Action,Adventure,Thriller","[28, 12, 18]",5.3,41588,2018-11-21,2010-05-14,6.3,2569,15.444,30824628,99000000,84747441
251994,tt0959306,Reach Me,Reach Me,Reach Me,95.0,"Comedy,Crime,Drama",[18],4.9,2304,2014-11-21,2014-03-14,5.2,48,4.659,0,5000000,0
27022,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,The Sorcerer's Apprentice,109.0,"Action,Adventure,Family","[14, 12, 28, 35, 18]",6.1,143862,2010-07-14,2010-07-13,5.9,2879,14.463,63150991,160000000,217986320
45317,tt0964517,The Fighter,The Fighter,The Fighter,116.0,"Biography,Drama,Sport",[18],7.8,316539,2010-12-10,2010-12-17,7.3,2325,10.395,93617009,11000000,129262388
60309,tt0968264,The Conspirator,The Conspirator,The Conspirator,122.0,"Crime,Drama,History","[80, 18, 36]",6.9,26416,2011-04-15,2011-04-15,6.5,226,6.492999999999999,11538204,25000000,15907411
44826,tt0970179,Hugo,Hugo,Hugo,126.0,"Adventure,Drama,Family","[12, 18, 10751]",7.5,284869,2011-11-23,2011-11-23,7.1,4124,12.936,73864507,180000000,180047784
44826,tt7496196,Hugo,Hugo,Hugo,80.0,Documentary,"[12, 18, 10751]",7.9,11,2011-11-23,2011-11-23,7.1,4124,12.936,73864507,180000000,180047784
39451,tt0970866,Little Fockers,Little Fockers,Little Fockers,98.0,"Comedy,Romance","[35, 10749]",5.5,99222,2010-12-22,2010-12-21,5.6,1883,12.152999999999999,148438600,100000000,310650574
141052,tt0974015,Justice League,Justice League,Justice League,120.0,"Action,Adventure,Fantasy","[28, 12, 14, 878]",6.5,329135,2017-11-17,2017-11-17,6.2,7510,34.953,229024295,300000000,655945209
23629,tt0978764,Sucker Punch,Sucker Punch,Sucker Punch,110.0,"Action,Adventure,Fantasy","[28, 14, 53]",6.1,218371,2011-03-25,2011-03-25,6.0,2716,14.415999999999999,36392502,75000000,89758389
41382,tt0979434,Lottery Ticket,Lottery Ticket,Lottery Ticket,99.0,Comedy,[35],5.0,10042,2010-08-20,2010-08-20,5.7,92,7.699,24719879,17000000,24719879
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,113.0,"Adventure,Family,Fantasy","[12, 10751, 14]",6.3,129663,2010-12-10,2010-12-10,6.3,3196,17.382,104386950,155000000,418186950
17578,tt0983193,The Adventures of Tintin,The Adventures of Tintin,The Adventures of Tintin,107.0,"Action,Adventure,Animation","[12, 16, 9648]",7.3,202430,2011-12-21,2011-12-20,6.8,3251,11.981,77591831,130000000,373993951
23631,tt0985694,Machete,Machete,Machete,105.0,"Action,Crime,Thriller","[28, 35, 53]",6.6,182320,2010-09-03,2010-09-03,6.3,1862,12.557,26593646,12500000,46370970
22971,tt0989757,Dear John,Dear John,Dear John,108.0,"Drama,Romance,War","[18, 10749, 10752]",6.3,128657,2010-02-05,2010-02-04,6.8,2676,12.048,80014842,25000000,142033509
108993,tt0990363,Detention,Detention,Detention,81.0,"Horror,Thriller","[27, 28, 35, 53]",3.0,889,2012-04-13,2010-01-16,3.5,15,2.377,0,10000000,0
